id_terminal,id_cliente,segmento_cliente,setor_cliente,modelo,data_registro
85715151-5,8195657285353399,Empreendedores,Restaurantes,S920C,2025-05-18
87572659-7,8056308292482873,Varejistas,Shoppings,ME60,2025-04-05
51555860-6,6955922776414900,Empreendedores,Automotivos,ME60,2022-01-31
59967883-2,9379237474074821,Grandes contas,Padarias,D195,2021-07-27
33513181-8,8207151820377889,Empreendedores,Padarias,LIO V3,2024-02-16
79544433-8,1222830564468530,Empreendedores,Farmacias,L300,2022-08-11
74472595-9,2242284834927668,Empreendedores,Tecnologia,SP930,2021-11-02
38617525-8,4450020268387890,Empreendedores,Mercados,L300,2022-05-16
11744307-0,6747836674286047,Empreendedores,Postos de Gasolina,LIO V3,2021-08-08
20941991-2,8866905946998428,Empreendedores,Farmacias,SP930,2024-11-22
87938424-6,9008899114160091,Grandes contas,Mercados,L400,2021-01-22
74608288-4,6704254969192845,Empreendedores,Shoppings,L300,2021-03-22
28621419-1,0261139898681809,Varejistas,Automotivos,L300,2024-11-12
31745582-2,2673204413845960,Empreendedores,Restaurantes,D195,2023-05-09
36702802-8,4115630295596363,Varejistas,Padarias,D195,2023-12-12
77556543-8,0686240871006689,Grandes contas,Farmacias,ME60,2022-11-03
60053192-7,8989596546634544,Grandes contas,Automotivos,D195,2021-06-15
50071267-6,1272380468275670,Grandes contas,Restaurantes,L300,2021-10-16
63738475-7,1408633234306587,Empreendedores,Tecnologia,S920,2021-06-19
16171992-4,6163034383000914,Varejistas,Padarias,ME60,2024-01-21
77446635-1,4554781376742662,Empreendedores,Mercados,S920,2025-08-03
87170380-7,9860995504932664,Grandes contas,Farmacias,SP930,2025-11-30
21833641-4,8427114773201017,Empreendedores,Tecnologia,D195,2024-02-02
47269488-5,9627519346389012,Grandes contas,Postos de Gasolina,LIO V3,2021-04-23
46749563-2,8694276748317306,Varejistas,Postos de Gasolina,ME60,2024-03-08
80403253-0,6490132495193500,Varejistas,Tecnologia,S920C,2024-06-17
56126985-9,0260127961143519,Grandes contas,Postos de Gasolina,S920,2024-11-26
27365843-0,9704694725878444,Varejistas,Shoppings,ME60,2021-08-19
43823840-8,7387214895134332,Grandes contas,Restaurantes,L300,2022-02-27
79116516-8,5117160398863653,Empreendedores,Padarias,L400,2025-11-03
40175456-0,0604805892583206,Grandes contas,Restaurantes,S920C,2024-11-21
18497619-3,5937661894370526,Varejistas,Padarias,S920C,2024-09-25
50479544-4,8747811282699345,Empreendedores,Farmacias,S920,2024-12-21
60839633-1,7349899255394607,Empreendedores,Restaurantes,ME60,2023-03-04
96106714-4,5935707650946207,Grandes contas,Restaurantes,S920C,2021-12-18
78885487-8,6857467067516913,Empreendedores,Tecnologia,ME60,2024-05-27
19013688-9,3836806014579232,Empreendedores,Mercados,S920,2022-10-10
90338434-8,9735020802144270,Grandes contas,Shoppings,SP930,2021-09-04
47984879-1,9258796434745245,Empreendedores,Tecnologia,SP930,2025-06-07
95518131-3,8133170876014672,Empreendedores,Automotivos,ME60,2023-05-27
49309860-7,1476607283268424,Grandes contas,Shoppings,L300,2023-03-02
45022639-0,0488789950470205,Varejistas,Automotivos,S920,2022-06-19
35317350-2,5868339019817946,Varejistas,Restaurantes,L400,2024-06-10
10713339-4,6306000258955296,Varejistas,Automotivos,L400,2021-12-12
25699005-6,8309451548094047,Varejistas,Restaurantes,SP930,2021-12-06
60989790-7,2038750997700886,Varejistas,Farmacias,S920C,2022-09-22
56982946-7,8003845762055543,Empreendedores,Farmacias,L400,2024-08-12
69625397-3,1463031617990421,Empreendedores,Farmacias,D195,2022-05-15
96825963-9,9670742153193625,Varejistas,Padarias,L400,2025-02-06
62559164-5,1902231167870676,Varejistas,Padarias,LIO V3,2025-07-05
29938369-4,4494812604223253,Grandes contas,Restaurantes,LIO V3,2023-09-28
45311929-1,3836806014579232,Varejistas,Shoppings,L400,2021-05-09
81833630-1,8897284268092826,Varejistas,Tecnologia,S920,2021-10-11
36138780-5,3212440293634094,Grandes contas,Padarias,ME60,2022-06-20
73844412-9,7603859770348247,Varejistas,Shoppings,SP930,2022-04-23
74628408-4,3598398590799658,Varejistas,Automotivos,S920C,2022-10-26
92798281-7,1635640723247282,Varejistas,Tecnologia,D195,2021-01-07
79999514-2,0420439407016451,Varejistas,Farmacias,SP930,2024-02-25
76093866-4,1376515881579376,Empreendedores,Automotivos,D195,2022-11-17
93821737-6,8742967175655125,Grandes contas,Tecnologia,L400,2021-12-05
42086812-3,6072311127128524,Empreendedores,Automotivos,LIO V3,2021-02-08
28215592-6,6337618518626713,Empreendedores,Tecnologia,LIO V3,2025-03-24
19414613-1,3559042597927033,Empreendedores,Padarias,S920,2024-10-29
66371308-7,4168784991216558,Empreendedores,Mercados,L300,2022-03-10
64430519-3,7356582608252637,Empreendedores,Shoppings,ME60,2024-07-23
86015354-0,6678809376165228,Empreendedores,Mercados,S920,2024-04-01
62514232-8,3145843456631138,Varejistas,Automotivos,S920C,2023-08-31
28400814-1,9967080897474859,Varejistas,Farmacias,L400,2022-12-02
27277547-3,9825071461125457,Grandes contas,Farmacias,L400,2023-08-04
16829228-4,6880316647951279,Grandes contas,Automotivos,L300,2023-06-18
14315707-4,1341038975287209,Grandes contas,Shoppings,S920C,2023-09-22
46083687-6,9685195377492663,Empreendedores,Shoppings,ME60,2024-01-11
68752214-2,8568176975059173,Varejistas,Shoppings,S920,2022-08-08
35583776-4,4929298316873977,Grandes contas,Restaurantes,D195,2024-03-01
83743822-8,9599534283644089,Grandes contas,Shoppings,L400,2021-07-23
11988274-5,8861533555439878,Grandes contas,Tecnologia,D195,2023-08-03
24180104-7,4384196622913167,Varejistas,Farmacias,LIO V3,2021-05-05
87323806-5,2686120594389760,Empreendedores,Tecnologia,L300,2025-02-13
10745899-0,3648821597738546,Empreendedores,Shoppings,L400,2021-08-26
87653536-0,3454182991269945,Varejistas,Shoppings,S920C,2025-04-22
66662106-4,5673446717762969,Grandes contas,Farmacias,S920C,2022-01-03
28234455-2,9516704505998226,Empreendedores,Mercados,L400,2023-05-27
68170457-2,0005328538631050,Empreendedores,Automotivos,L400,2021-07-02
12449416-4,1555301530304407,Varejistas,Automotivos,S920,2023-10-27
19803194-5,0042548821423691,Grandes contas,Farmacias,LIO V3,2025-02-15
63265752-1,4731584776863423,Varejistas,Shoppings,L300,2024-03-31
18676259-1,5996486287203195,Varejistas,Farmacias,ME60,2023-08-07
73370753-2,5707731231555057,Varejistas,Farmacias,SP930,2024-06-17
59082487-8,2080820391702634,Grandes contas,Farmacias,ME60,2022-04-10
13882533-6,4938318491966553,Grandes contas,Tecnologia,SP930,2022-10-25
90372034-7,5439044890932253,Grandes contas,Restaurantes,SP930,2023-12-29
58248518-7,0265647711588218,Varejistas,Mercados,ME60,2021-05-13
79218511-9,0858588382567262,Empreendedores,Automotivos,D195,2025-08-02
81140066-8,3327399741592094,Empreendedores,Farmacias,SP930,2022-01-15
27150326-5,4753965974425269,Varejistas,Automotivos,L400,2023-06-07
30810971-0,2000245393132155,Grandes contas,Tecnologia,LIO V3,2025-05-22
41058940-0,5307122600822837,Varejistas,Restaurantes,S920C,2021-05-29
43219536-1,8742967175655125,Empreendedores,Postos de Gasolina,L300,2024-12-13
47872791-0,5935707650946207,Empreendedores,Automotivos,S920,2021-04-24
38984130-9,5652715598354116,Empreendedores,Shoppings,S920C,2023-10-04
49582461-4,5699391426520120,Empreendedores,Farmacias,LIO V3,2025-08-17
89595595-3,4410079419324538,Varejistas,Automotivos,L300,2023-01-22
90379710-6,9327104054115262,Grandes contas,Mercados,L400,2022-10-30
65011424-6,0809261662016555,Grandes contas,Restaurantes,L400,2024-06-30
39737286-4,8129142834110809,Empreendedores,Farmacias,S920,2025-01-23
45058430-1,1416860134778948,Empreendedores,Farmacias,SP930,2022-04-28
24409940-6,5386762592386879,Varejistas,Postos de Gasolina,D195,2021-03-19
22036141-5,2213204104294831,Varejistas,Mercados,LIO V3,2021-05-12
33820621-7,3184560599342322,Empreendedores,Automotivos,L400,2022-07-05
22565008-0,7833150321985965,Grandes contas,Farmacias,SP930,2025-08-28
21044911-7,5957244617679298,Varejistas,Farmacias,ME60,2025-09-26
97721413-2,6580185694544149,Grandes contas,Mercados,D195,2021-06-29
15855532-1,5862973988941321,Empreendedores,Postos de Gasolina,D195,2024-07-30
66467130-8,2066604853123443,Empreendedores,Tecnologia,S920C,2023-08-18
13824113-7,9712847818913718,Empreendedores,Restaurantes,S920C,2021-12-12
97316431-7,5242352560085894,Grandes contas,Restaurantes,S920,2023-08-08
48519429-2,2858258545513919,Grandes contas,Farmacias,L400,2022-03-28
74209875-8,2155668473236533,Grandes contas,Shoppings,ME60,2024-02-02
66824387-2,1177589178390847,Empreendedores,Restaurantes,LIO V3,2021-11-23
46779698-7,3243629620805983,Varejistas,Tecnologia,S920,2024-09-11
44906728-5,6176475011117830,Grandes contas,Mercados,ME60,2023-01-21
58698638-5,4447725084232423,Varejistas,Tecnologia,L400,2021-07-14
84506787-0,2038437536596807,Empreendedores,Restaurantes,L300,2024-02-26
44518787-0,7941232546018911,Grandes contas,Padarias,SP930,2022-10-10
28926031-5,7890751991981775,Varejistas,Postos de Gasolina,SP930,2023-04-09
44795549-4,0417282076238115,Varejistas,Tecnologia,L400,2024-04-14
46930960-1,6182070669010792,Grandes contas,Tecnologia,SP930,2025-05-09
93215525-3,1740209844698886,Empreendedores,Automotivos,D195,2021-11-01
86903572-9,8293844013480873,Varejistas,Shoppings,S920C,2021-11-25
97889152-8,6338222240053922,Varejistas,Shoppings,SP930,2022-12-27
91327713-1,2567611258423300,Grandes contas,Padarias,D195,2022-09-03
53434323-0,9685195377492663,Empreendedores,Automotivos,ME60,2021-10-16
87291103-4,7212646471543799,Varejistas,Postos de Gasolina,D195,2025-12-03
56665326-9,1815352373605079,Varejistas,Padarias,L400,2023-03-12
49934451-7,8493783063963845,Grandes contas,Tecnologia,S920C,2022-09-30
32580555-7,1806356512694486,Empreendedores,Mercados,D195,2022-07-25
28300985-3,9325012495528938,Grandes contas,Restaurantes,ME60,2025-11-20
54096618-3,3299819960593297,Varejistas,Padarias,LIO V3,2022-08-11
57223553-6,2531379561007773,Varejistas,Restaurantes,S920,2022-11-04
85137680-7,3201295318500423,Varejistas,Shoppings,SP930,2024-10-08
33987554-3,4493534874016400,Varejistas,Tecnologia,LIO V3,2023-02-17
95525368-5,4100676267658617,Empreendedores,Mercados,S920,2024-07-31
65744126-3,0495776253847669,Grandes contas,Shoppings,SP930,2024-01-03
60535131-4,6677196666102563,Grandes contas,Restaurantes,S920,2023-10-13
59538958-8,8186702440330416,Empreendedores,Restaurantes,LIO V3,2022-01-25
90100604-5,3517454693510214,Grandes contas,Automotivos,LIO V3,2024-10-11
21979420-3,8963834657871331,Empreendedores,Padarias,LIO V3,2025-07-26
20981522-8,4597155793277011,Empreendedores,Shoppings,L400,2022-04-07
76659467-6,5798687277434873,Varejistas,Mercados,D195,2025-09-28
62267053-2,5298770745991530,Varejistas,Shoppings,LIO V3,2023-03-20
55846438-8,6677196666102563,Varejistas,Farmacias,ME60,2022-12-19
87216593-4,0155799802841390,Grandes contas,Shoppings,L300,2024-08-01
56906175-1,9926189141173934,Empreendedores,Shoppings,L400,2025-11-05
72380874-0,7279083350902542,Grandes contas,Postos de Gasolina,S920,2023-12-11
92282050-7,7698198780927045,Empreendedores,Postos de Gasolina,LIO V3,2023-07-24
75767685-4,0870826971823601,Grandes contas,Tecnologia,LIO V3,2025-11-24
93711774-8,6072311127128524,Varejistas,Automotivos,L400,2022-07-01
20405441-4,8989596546634544,Varejistas,Mercados,S920C,2022-06-29
68866328-5,2075741424873962,Empreendedores,Mercados,SP930,2022-02-08
89855534-3,0537666081126003,Varejistas,Automotivos,SP930,2025-03-22
24062334-0,0848965394503754,Varejistas,Automotivos,D195,2021-02-13
24113692-0,6075988978653394,Varejistas,Automotivos,D195,2025-01-20
40998638-4,6573762426622549,Varejistas,Tecnologia,SP930,2024-05-28
96063614-1,4896780826493121,Varejistas,Padarias,ME60,2022-05-16
75915047-8,7608495880395512,Varejistas,Automotivos,SP930,2023-09-26
48881813-1,6740687354453451,Varejistas,Shoppings,ME60,2023-10-01
21311304-1,7066266821719553,Grandes contas,Padarias,L400,2025-07-26
10765466-1,7844683414651113,Grandes contas,Restaurantes,S920,2021-10-10
67142506-6,2909304376613662,Varejistas,Restaurantes,D195,2021-03-14
69551116-2,2728090317883643,Grandes contas,Padarias,S920C,2022-10-06
74953226-0,4391368172031369,Grandes contas,Restaurantes,LIO V3,2021-09-11
70990839-2,2634888237254422,Grandes contas,Automotivos,SP930,2022-10-26
37619034-7,2038862175080196,Varejistas,Mercados,L400,2023-11-16
57124706-6,2425369091237530,Grandes contas,Restaurantes,D195,2022-02-28
88448668-4,4527353642357004,Empreendedores,Automotivos,D195,2024-12-31
17078019-2,1786376731625265,Empreendedores,Mercados,S920C,2021-06-19
73592452-2,6033878852858986,Grandes contas,Mercados,L400,2022-12-24
18646868-8,4893252880957015,Varejistas,Tecnologia,D195,2025-07-11
44608384-1,5060958062745669,Empreendedores,Automotivos,S920C,2024-08-16
38556312-1,1723513739900631,Varejistas,Postos de Gasolina,ME60,2024-07-27
80313639-9,4525733090740635,Empreendedores,Shoppings,S920C,2024-11-29
87414302-7,9967080897474859,Empreendedores,Farmacias,D195,2021-11-12
36022464-1,5055605712198819,Varejistas,Postos de Gasolina,ME60,2025-01-27
67224545-6,9087766183067198,Empreendedores,Mercados,S920C,2024-05-27
38865037-1,1292087510293218,Varejistas,Farmacias,D195,2023-11-06
35910018-6,5466927589551687,Grandes contas,Shoppings,L300,2025-06-23
61655958-6,2331044817736556,Empreendedores,Tecnologia,L300,2023-12-10
50656800-2,5735323661850761,Empreendedores,Farmacias,LIO V3,2022-06-29
53087020-7,5965765786800551,Empreendedores,Restaurantes,D195,2024-08-09
43942594-7,4864015577881788,Varejistas,Restaurantes,ME60,2023-11-06
44142341-2,4596488319213424,Varejistas,Shoppings,LIO V3,2021-05-26
60743885-7,7374189721540641,Grandes contas,Automotivos,S920,2021-04-16
25873717-9,7685760634942904,Varejistas,Automotivos,S920C,2024-10-20
27076619-7,3371844490295026,Varejistas,Farmacias,S920,2022-09-22
44876462-5,2798552414060293,Empreendedores,Padarias,S920C,2025-01-11
15237135-5,4344375758441986,Grandes contas,Farmacias,D195,2023-01-23
40557194-0,6850745106634362,Empreendedores,Farmacias,SP930,2025-04-12
66079693-2,3597710011547734,Varejistas,Postos de Gasolina,LIO V3,2025-04-16
22161563-1,3091436391025743,Empreendedores,Mercados,L300,2022-02-16
35823159-4,7810480283541589,Grandes contas,Shoppings,S920,2024-03-22
39065034-1,5060958062745669,Varejistas,Farmacias,LIO V3,2023-12-23
58435180-0,2748979177633427,Empreendedores,Farmacias,ME60,2021-01-26
33151102-3,8095739405980260,Varejistas,Farmacias,L400,2024-11-01
89756118-6,8562271926026118,Grandes contas,Shoppings,D195,2022-11-23
39146157-9,7123203668642778,Empreendedores,Farmacias,ME60,2022-07-07
36232612-9,7307177613500788,Varejistas,Automotivos,SP930,2021-03-20
83741256-7,2649632251742240,Grandes contas,Postos de Gasolina,L300,2023-09-02
65413189-7,5512827636431594,Grandes contas,Padarias,LIO V3,2021-10-01
26382456-7,9434681054851017,Varejistas,Restaurantes,ME60,2023-06-26
77257605-7,4728395167309532,Empreendedores,Postos de Gasolina,D195,2022-02-06
49640718-3,3410406291187228,Grandes contas,Shoppings,D195,2021-04-06
43160253-9,7046226567661825,Empreendedores,Automotivos,L400,2024-08-11
76513637-7,8787535778811616,Grandes contas,Shoppings,L300,2022-12-12
54859687-8,3203197899901140,Grandes contas,Postos de Gasolina,S920C,2023-03-16
48222119-1,0734203197774867,Empreendedores,Farmacias,SP930,2023-12-10
21359161-9,3252826712693794,Grandes contas,Padarias,D195,2023-06-30
57527398-3,8963834657871331,Grandes contas,Postos de Gasolina,L300,2022-02-08
96909382-8,1219656523413899,Grandes contas,Padarias,S920,2022-06-10
75087105-0,5356707897755426,Varejistas,Mercados,SP930,2022-12-14
71414583-3,9087884434481230,Empreendedores,Mercados,S920C,2021-08-31
14420773-1,8908386379402654,Empreendedores,Tecnologia,S920,2021-06-03
86044409-2,5761304948414235,Grandes contas,Automotivos,D195,2023-10-28
25506417-0,2944203158925849,Grandes contas,Mercados,L300,2021-04-04
47325990-3,0858588382567262,Varejistas,Postos de Gasolina,L400,2022-12-23
72194957-2,1373714503118026,Varejistas,Shoppings,L400,2021-06-07
63418652-6,1349564799846058,Empreendedores,Shoppings,SP930,2023-06-25
47600121-5,3910382974255136,Varejistas,Restaurantes,S920C,2024-10-26
61886591-0,6755125427820797,Varejistas,Tecnologia,L400,2021-08-28
54420400-8,8590964598724089,Grandes contas,Automotivos,D195,2021-09-05
99921354-8,9693353900585615,Varejistas,Restaurantes,S920,2023-10-06
85493715-5,6665602336165580,Varejistas,Mercados,ME60,2023-05-31
17800480-2,2135800401041459,Varejistas,Restaurantes,LIO V3,2024-03-21
86478552-6,6678809376165228,Empreendedores,Tecnologia,L400,2021-12-23
96496708-5,6422971252967188,Grandes contas,Shoppings,SP930,2024-01-16
21461053-2,8374495975213531,Varejistas,Automotivos,L400,2024-08-18
71115263-1,2322602563421607,Varejistas,Farmacias,D195,2022-03-24
81602259-9,5560767616453454,Grandes contas,Mercados,S920,2021-05-14
65459856-8,4099165081136403,Varejistas,Mercados,SP930,2024-10-31
77038045-4,2489558770062394,Grandes contas,Tecnologia,D195,2022-08-09
67732461-4,4876507752572316,Varejistas,Postos de Gasolina,SP930,2025-07-22
82720610-9,9743946408822309,Varejistas,Farmacias,L300,2021-06-15
40719680-7,2883904733145461,Empreendedores,Postos de Gasolina,L300,2024-04-25
23724851-2,3646280550774065,Grandes contas,Restaurantes,S920C,2023-02-05
71581908-8,9579073710094388,Grandes contas,Postos de Gasolina,L300,2022-09-23
84417119-3,2025936450282313,Empreendedores,Padarias,ME60,2022-08-04
25401732-2,4761442787355404,Grandes contas,Padarias,LIO V3,2023-12-08
71167464-6,1062941937591922,Varejistas,Padarias,L400,2021-02-18
20777094-5,6261142436258542,Grandes contas,Mercados,S920C,2022-07-07
57067469-1,8211602041813599,Grandes contas,Restaurantes,D195,2025-11-13
65169879-6,6144092335174656,Varejistas,Shoppings,L300,2024-01-17
43516011-6,4740803149982508,Varejistas,Mercados,S920C,2025-11-18
34150396-4,2255174192581476,Grandes contas,Postos de Gasolina,S920C,2023-03-10
15605829-8,4435962458701204,Empreendedores,Mercados,ME60,2021-09-24
47348037-4,5616197384498121,Varejistas,Postos de Gasolina,S920C,2021-03-27
42160364-3,8689268602592222,Empreendedores,Postos de Gasolina,S920C,2025-01-13
24951680-0,7242388496965328,Varejistas,Padarias,SP930,2021-12-30
57726505-2,7744905814770054,Empreendedores,Shoppings,ME60,2022-11-08
84457740-8,2667941908788653,Empreendedores,Tecnologia,L400,2024-09-27
93409286-9,7887883619689313,Empreendedores,Shoppings,D195,2025-03-16
87390294-5,2945116868548709,Varejistas,Automotivos,S920C,2021-07-26
40111928-2,6337618518626713,Grandes contas,Padarias,S920,2021-04-13
44858568-6,5665183784771988,Empreendedores,Shoppings,S920,2025-09-05
28029931-0,2796637958187744,Empreendedores,Postos de Gasolina,D195,2025-07-27
51185118-0,8652941285370064,Empreendedores,Mercados,S920,2025-04-14
95045591-9,2748467737826398,Grandes contas,Postos de Gasolina,LIO V3,2025-01-17
62124792-6,4262417842902923,Empreendedores,Shoppings,S920C,2021-01-30
48075729-6,1351823374989413,Grandes contas,Restaurantes,LIO V3,2024-06-04
13195779-0,1371576605384444,Varejistas,Postos de Gasolina,L300,2021-07-24
