id_chamado,id_terminal,id_cliente,tipo_chamado,motivo_chamado,data_abertura_chamado,data_fechamento_chamado
259121903,56072417-3,6218945590670009,MANUTENCAO,PROBLEMA NA TELA,2024-03-16,2024-03-17
725515402,64381967-3,5461033993788614,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-08,2025-06-12
567609109,35788686-3,9876829968722589,SUPORTE,PROBLEMA COM CONEXAO,2025-07-30,2025-08-09
154221583,69118005-6,0613638527789561,MANUTENCAO,PROBLEMA NO LEITOR,2024-08-06,2024-08-22
934368548,86621601-9,4551358727174306,MANUTENCAO,PROBLEMA NO LEITOR,2024-12-02,2024-12-05
633234696,63825487-2,5155973714708272,MANUTENCAO,PROBLEMA COM TECLADO,2024-01-20,2024-01-21
458606742,44692399-4,4668865834834835,SUPORTE,PROBLEMA COM CONEXAO,2025-06-05,2025-06-14
450855515,85316790-3,3246872203733784,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-19,2025-06-24
583040915,49714236-9,1277822102179821,MANUTENCAO,PROBLEMA NA BATERIA,2025-08-24,2025-09-06
386623529,57080846-1,5667010651333872,MANUTENCAO,OUTROS,2022-04-11,2022-04-22
186372696,51861174-8,5972634755752250,MANUTENCAO,PROBLEMA NO LEITOR,2026-01-04,2026-01-05
703961899,56073776-5,9771150629179265,SUPORTE,PROBLEMA NA BATERIA,2024-11-14,2024-11-18
658864394,21212610-5,0706336998795098,MANUTENCAO,OUTROS,2024-04-30,2024-05-04
207694235,93707299-5,2232822282408475,SUPORTE,PROBLEMA NA TELA,2025-09-06,2025-09-12
712690995,26869160-7,2122355216505871,SUPORTE,PROBLEMA COM CONEXAO,2023-04-08,2023-04-11
695165346,74154172-2,5239868000257872,MANUTENCAO,OUTROS,2024-11-02,2024-11-15
368782129,71765956-1,5660847068103903,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-27,2025-07-29
510328715,11865954-1,3325411076095431,SUPORTE,PROBLEMA NO LEITOR,2024-07-25,2024-07-27
622536676,93260858-4,9957298937629745,MANUTENCAO,PROBLEMA NO LEITOR,2026-01-03,2026-01-05
200505789,37367373-0,0356243958739592,MANUTENCAO,MAQUINA NAO LIGA,2025-11-01,2025-11-04
363554842,70282444-8,6247314986430098,MANUTENCAO,MAQUINA NAO LIGA,2024-08-25,2024-08-28
661906246,72722957-9,6651364424936312,MANUTENCAO,PROBLEMA COM TECLADO,2023-08-20,2023-08-21
162470728,92186036-1,7833150321985965,SUPORTE,PROBLEMA COM CONEXAO,2024-11-16,2024-11-17
342909006,48590029-9,8406665800439735,MANUTENCAO,OUTROS,2023-06-23,2023-06-24
466891231,54905960-3,9239231260432609,MANUTENCAO,PROBLEMA NO LEITOR,2025-12-31,2026-01-02
974788699,90518543-8,2570333295945231,MANUTENCAO,PROBLEMA NO LEITOR,2024-11-01,2024-11-02
458918527,71057327-3,0431715578521979,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-06,2025-11-07
106628171,76038681-5,4731584776863423,MANUTENCAO,MAQUINA NAO LIGA,2025-12-18,2025-12-20
818868297,40470281-5,4565386947902548,SUPORTE,PROBLEMA NA TELA,2021-01-13,2021-01-19
322443871,17357031-3,0269331542306002,SUPORTE,PROBLEMA NO LEITOR,2024-05-15,2024-05-16
741883131,90564046-3,1076226838851606,MANUTENCAO,PROBLEMA NO LEITOR,2023-03-28,2023-04-01
458418152,29943505-5,9893347212281606,SUPORTE,PROBLEMA COM CONEXAO,2025-07-14,2025-07-20
833393905,13480235-8,1942179428179340,MANUTENCAO,MAQUINA NAO LIGA,2025-02-02,2025-02-03
356556790,45886856-4,1277822102179821,MANUTENCAO,PROBLEMA NO LEITOR,2024-08-29,2024-08-30
501466153,31773752-1,7455611404288605,MANUTENCAO,PROBLEMA NO LEITOR,2022-07-20,2022-07-31
692994155,17320599-7,2046537556464170,SUPORTE,PROBLEMA NA TELA,2024-05-04,2024-05-07
558002006,67090187-7,1732816291087392,SUPORTE,PROBLEMA NA TELA,2025-04-21,2025-04-25
672948783,31716474-9,3559042597927033,MANUTENCAO,PROBLEMA COM CONEXAO,2022-05-22,2022-05-24
927310178,93057632-7,7432600559550178,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-27,2025-11-29
577755204,25312753-3,7998136462251790,MANUTENCAO,MAQUINA NAO LIGA,2025-10-03,2025-10-04
874969813,81266230-6,8960707228834133,MANUTENCAO,PROBLEMA COM TECLADO,2025-01-02,2025-01-04
864303876,64339565-6,2368516048175496,MANUTENCAO,PROBLEMA NA TELA,2025-03-04,2025-03-10
882735006,19803194-5,0042548821423691,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-18,2025-11-20
456066406,75241100-8,1114837537458438,MANUTENCAO,OUTROS,2025-07-29,2025-08-11
679709662,54927309-5,7851586734257540,MANUTENCAO,OUTROS,2024-08-25,2024-08-27
533195887,72689431-7,1097941224870987,SUPORTE,PROBLEMA NO LEITOR,2025-07-24,2025-07-25
280925134,21815179-9,8324826292518812,SUPORTE,OUTROS,2025-12-26,2025-12-31
669870691,87938424-6,9008899114160091,MANUTENCAO,MAQUINA NAO LIGA,2021-12-29,2022-01-05
447904541,36022464-1,5055605712198819,MANUTENCAO,PROBLEMA NA TELA,2025-07-19,2025-07-20
564612608,38966370-0,4262417842902923,SUPORTE,PROBLEMA COM TECLADO,2026-01-04,2026-01-05
104953392,94739630-5,2095673332973239,MANUTENCAO,MAQUINA NAO LIGA,2025-07-22,2025-07-24
566585493,66925573-7,1354741685573952,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-16,2025-10-24
143480536,46800617-2,1307221138690871,MANUTENCAO,MAQUINA NAO LIGA,2023-11-29,2023-12-05
413598430,59184207-1,7603859770348247,MANUTENCAO,PROBLEMA NA TELA,2023-12-14,2023-12-17
381376232,16170371-5,9497969586780555,MANUTENCAO,PROBLEMA NO LEITOR,2023-05-13,2023-05-19
672158495,66111339-4,6999516793350557,MANUTENCAO,PROBLEMA NA TELA,2023-01-02,2023-01-08
120054111,73815683-4,9314386632270267,MANUTENCAO,PROBLEMA NO LEITOR,2024-03-27,2024-04-18
333002500,37353505-1,2338655963099384,MANUTENCAO,PROBLEMA COM TECLADO,2025-10-26,2025-10-29
146866025,56003616-3,6352141202241756,SUPORTE,MAQUINA NAO LIGA,2024-07-15,2024-07-16
418747265,24193897-5,8319348918003814,MANUTENCAO,PROBLEMA COM CONEXAO,2022-06-15,2022-06-17
934849622,53764065-1,3034778660324204,MANUTENCAO,PROBLEMA NA BATERIA,2025-02-02,2025-02-07
719765475,86882816-5,0199488375503758,MANUTENCAO,PROBLEMA COM TECLADO,2025-03-14,2025-03-16
778810965,77350472-5,2649632251742240,MANUTENCAO,MAQUINA NAO LIGA,2025-05-27,2025-05-29
237067125,93294744-1,0429019358895369,MANUTENCAO,PROBLEMA COM TECLADO,2024-02-17,2024-02-20
467912528,57196820-7,2822250182562472,MANUTENCAO,PROBLEMA NO LEITOR,2025-03-25,2025-04-07
182636244,90954388-6,2246267132025342,MANUTENCAO,MAQUINA NAO LIGA,2025-06-08,2025-06-09
478395911,14756008-0,1953016472861746,MANUTENCAO,PROBLEMA COM TECLADO,2025-05-27,2025-05-28
620114713,61605243-5,3201295318500423,SUPORTE,PROBLEMA COM TECLADO,2024-06-11,2024-06-23
159191424,98794949-4,2372643205869972,MANUTENCAO,PROBLEMA COM TECLADO,2024-05-29,2024-06-03
233710512,37135918-5,2345506882691776,SUPORTE,MAQUINA NAO LIGA,2025-01-31,2025-02-01
888870623,78584986-5,5761707317445776,SUPORTE,PROBLEMA NO LEITOR,2025-10-07,2025-10-09
206825636,56641580-6,6186957240434741,MANUTENCAO,PROBLEMA NA TELA,2025-07-31,2025-08-04
874310516,37334106-9,9327272812916350,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-01,2025-10-03
225937547,53795195-7,5667010651333872,SUPORTE,PROBLEMA NA BATERIA,2024-11-09,2024-11-11
891812358,85729920-5,3544439284044566,MANUTENCAO,PROBLEMA NA TELA,2025-08-19,2025-08-22
994721121,45590392-5,8814761742243864,MANUTENCAO,PROBLEMA NA BATERIA,2023-01-31,2023-02-15
402035598,53806449-4,1510702966706625,SUPORTE,PROBLEMA NO LEITOR,2024-06-19,2024-06-21
516703044,74756410-9,3286342556383000,MANUTENCAO,OUTROS,2025-12-06,2025-12-08
357190736,63657999-6,8493783063963845,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-19,2025-12-22
444592195,64135292-0,8312428535416019,SUPORTE,PROBLEMA NO LEITOR,2025-06-08,2025-06-10
374963258,10655788-9,0422711332288985,MANUTENCAO,PROBLEMA NO LEITOR,2025-02-27,2025-02-28
607888419,43647384-1,7524014843991062,MANUTENCAO,MAQUINA NAO LIGA,2024-10-28,2024-10-31
404475204,47299640-2,0868034764472649,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-19,2025-10-22
510946369,96471608-0,7484539862895090,MANUTENCAO,OUTROS,2024-11-27,2024-11-28
379086937,47025206-7,7794332562389949,MANUTENCAO,PROBLEMA COM TECLADO,2024-06-17,2024-06-18
908337705,57831723-9,7101226916697848,MANUTENCAO,MAQUINA NAO LIGA,2023-04-23,2023-04-25
742578152,51462177-8,0513563974892500,MANUTENCAO,MAQUINA NAO LIGA,2024-08-22,2024-08-31
350500106,78058316-1,9924065838727258,MANUTENCAO,PROBLEMA NA BATERIA,2023-04-25,2023-05-12
829859270,32313209-7,6868111433064098,MANUTENCAO,MAQUINA NAO LIGA,2025-02-10,2025-02-16
816115189,56498672-7,2849760396702436,MANUTENCAO,PROBLEMA COM CONEXAO,2024-11-15,2024-11-17
151564649,49541181-7,1910090040476921,MANUTENCAO,PROBLEMA COM TECLADO,2022-09-02,2022-09-03
649188080,76395871-1,9924687144693995,MANUTENCAO,PROBLEMA COM TECLADO,2022-10-31,2022-11-02
413130391,22300792-8,4527353642357004,SUPORTE,PROBLEMA NA TELA,2025-06-11,2025-06-23
908697869,72912509-0,2025825431832812,MANUTENCAO,PROBLEMA COM TECLADO,2024-07-18,2024-07-23
544068192,25360324-9,1365103444429906,SUPORTE,PROBLEMA NA TELA,2024-02-23,2024-02-28
560389830,51004065-2,5955872096289365,MANUTENCAO,PROBLEMA COM CONEXAO,2022-12-01,2022-12-03
968967602,36380882-6,6815583938661331,MANUTENCAO,MAQUINA NAO LIGA,2025-01-06,2025-01-10
254687005,67023400-3,7555928974874114,SUPORTE,MAQUINA NAO LIGA,2025-07-10,2025-07-15
846735230,22221724-2,6603498246896701,SUPORTE,OUTROS,2025-02-27,2025-03-01
429257899,27006374-3,4820700159416516,MANUTENCAO,PROBLEMA NO LEITOR,2023-07-24,2023-07-25
332078572,28441367-9,9816934060883561,MANUTENCAO,PROBLEMA NO LEITOR,2025-10-09,2025-10-11
545625779,34341710-3,9847422567871888,MANUTENCAO,PROBLEMA NO LEITOR,2022-07-09,2022-07-10
768457817,17999996-4,9431487225578564,MANUTENCAO,PROBLEMA NA TELA,2023-10-26,2023-10-31
535318799,39404895-3,6760083505830033,SUPORTE,OUTROS,2025-04-17,2025-04-19
785864762,13225980-5,2000245393132155,SUPORTE,PROBLEMA COM TECLADO,2023-04-03,2023-04-08
889476893,60313190-0,1488810798334233,MANUTENCAO,PROBLEMA NA TELA,2025-03-05,2025-03-08
762608382,84613348-8,5259710756335357,MANUTENCAO,MAQUINA NAO LIGA,2024-08-07,2024-08-17
633373045,86043270-1,5938967635367355,MANUTENCAO,PROBLEMA NA BATERIA,2025-05-12,2025-05-17
422524205,11513077-0,5591476253809664,MANUTENCAO,PROBLEMA NA BATERIA,2025-01-11,2025-01-20
143590405,39903297-3,0301095679756491,SUPORTE,PROBLEMA NA TELA,2022-04-23,2022-04-28
700875049,70896570-9,0470911034956119,MANUTENCAO,OUTROS,2022-09-16,2022-09-17
726563975,41230435-7,4234258323024102,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-29,2025-01-30
142959108,42302999-3,7924632037476775,SUPORTE,PROBLEMA COM TECLADO,2024-04-29,2024-05-05
264643415,86169677-7,8010419453419528,MANUTENCAO,OUTROS,2025-09-25,2025-09-29
129632248,66831998-0,8170361007701773,SUPORTE,MAQUINA NAO LIGA,2024-05-27,2024-05-28
445948411,15106640-7,8356743000389608,MANUTENCAO,PROBLEMA COM TECLADO,2024-11-23,2024-11-25
419151548,45920948-2,7109324808613171,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-20,2025-12-22
719110975,67996754-9,8989596546634544,MANUTENCAO,MAQUINA NAO LIGA,2025-11-01,2025-11-09
359376644,13722095-5,4410079419324538,SUPORTE,PROBLEMA NO LEITOR,2025-11-22,2025-11-24
999586153,53429967-4,0463681579812387,SUPORTE,PROBLEMA COM CONEXAO,2024-02-18,2024-02-22
567556410,77421350-7,1310450258963217,SUPORTE,OUTROS,2023-12-15,2023-12-17
387898813,89833283-6,1461727580452926,SUPORTE,PROBLEMA NA TELA,2025-05-02,2025-05-04
581213598,24409940-6,5386762592386879,MANUTENCAO,PROBLEMA NA TELA,2022-01-04,2022-01-11
170081291,98794949-4,2372643205869972,MANUTENCAO,PROBLEMA COM TECLADO,2021-06-28,2021-06-30
351089098,49143401-3,6129965082695826,MANUTENCAO,PROBLEMA NA TELA,2024-12-17,2024-12-22
587467189,82551511-0,7814141397552314,MANUTENCAO,PROBLEMA NA TELA,2024-05-25,2024-06-03
350271402,59153916-8,8125325121808226,MANUTENCAO,MAQUINA NAO LIGA,2025-12-28,2026-01-01
311738863,14258407-8,6596957945759599,MANUTENCAO,MAQUINA NAO LIGA,2025-08-26,2025-08-28
581763623,44449463-8,2554665905151864,MANUTENCAO,OUTROS,2024-01-18,2024-01-19
944187785,26156081-8,4538565352326600,MANUTENCAO,OUTROS,2023-11-20,2023-12-11
282952544,71989128-6,2107883127365485,SUPORTE,OUTROS,2025-11-05,2025-11-11
385375343,55846438-8,6677196666102563,SUPORTE,PROBLEMA NA BATERIA,2025-07-23,2025-07-28
836939182,10443707-6,8125325121808226,MANUTENCAO,PROBLEMA NA BATERIA,2025-08-29,2025-09-12
798329047,58990326-3,9939089261371504,SUPORTE,PROBLEMA COM TECLADO,2025-12-26,2026-01-03
949151882,27600570-1,9643385324725058,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-19,2025-01-25
643778188,98543180-7,4731584776863423,MANUTENCAO,PROBLEMA NA TELA,2025-02-20,2025-02-23
917286504,39426938-5,1902716988371611,MANUTENCAO,MAQUINA NAO LIGA,2025-01-12,2025-01-15
816130314,19728002-2,0466196399076769,MANUTENCAO,PROBLEMA NA TELA,2024-12-12,2024-12-21
991882523,62054028-9,8898305748839974,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-17,2025-11-18
650938967,16829228-4,6880316647951279,SUPORTE,PROBLEMA COM CONEXAO,2025-10-19,2025-10-26
895641034,65818452-6,8042479600094091,MANUTENCAO,PROBLEMA COM CONEXAO,2025-03-13,2025-03-14
773014125,56787483-4,4265789635587745,MANUTENCAO,PROBLEMA NA BATERIA,2025-08-26,2025-08-27
359612060,64808145-3,9464183984167347,MANUTENCAO,MAQUINA NAO LIGA,2022-08-08,2022-08-11
978127924,91791370-9,2060212886652683,MANUTENCAO,PROBLEMA NO LEITOR,2025-05-24,2025-06-03
746566915,17425545-6,9335389222471193,MANUTENCAO,MAQUINA NAO LIGA,2025-09-02,2025-09-05
425069368,52425629-5,0673983448838425,MANUTENCAO,OUTROS,2023-11-02,2023-11-04
417833291,28628500-3,1724447232290310,MANUTENCAO,PROBLEMA NO LEITOR,2024-05-27,2024-05-29
664521127,37582393-1,8523329704937958,MANUTENCAO,OUTROS,2025-12-27,2026-01-03
987267468,13132558-2,5569644309859167,SUPORTE,PROBLEMA COM CONEXAO,2024-12-05,2024-12-09
832973050,63339265-7,2435885379821433,MANUTENCAO,PROBLEMA COM TECLADO,2023-05-17,2023-05-20
232273477,64056184-2,9782922169958669,MANUTENCAO,PROBLEMA NA TELA,2025-06-20,2025-06-30
974246700,68628561-3,1526384091122528,MANUTENCAO,PROBLEMA COM CONEXAO,2025-08-18,2025-08-19
551121667,23302118-6,7350476392831995,SUPORTE,PROBLEMA NA TELA,2025-12-08,2025-12-18
225390858,76925145-9,2060212886652683,SUPORTE,PROBLEMA COM CONEXAO,2024-08-12,2024-08-13
606361601,28804531-2,1114837537458438,MANUTENCAO,MAQUINA NAO LIGA,2024-02-20,2024-02-22
220562651,63308339-0,3867077604293987,MANUTENCAO,PROBLEMA NA TELA,2024-01-20,2024-01-25
923673603,81150374-9,9693353900585615,MANUTENCAO,PROBLEMA NO LEITOR,2025-11-24,2025-11-29
193065729,47027175-2,8590262976116628,MANUTENCAO,PROBLEMA COM TECLADO,2023-02-13,2023-02-18
810272032,97436474-4,5937661894370526,MANUTENCAO,PROBLEMA NO LEITOR,2024-10-29,2024-10-31
980688110,21680738-7,0347131719786016,MANUTENCAO,MAQUINA NAO LIGA,2022-05-06,2022-05-13
254124682,81811723-8,4520580286060480,MANUTENCAO,PROBLEMA COM CONEXAO,2025-02-02,2025-02-07
107747861,66467130-8,2066604853123443,MANUTENCAO,OUTROS,2024-09-25,2024-10-03
739192436,54440318-1,2419830632365401,MANUTENCAO,PROBLEMA NO LEITOR,2024-07-18,2024-07-21
879703883,87941557-2,7112218231555165,MANUTENCAO,PROBLEMA NA BATERIA,2022-09-03,2022-09-08
741176910,76526254-0,4196156078327488,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-12,2025-06-21
464407600,34341710-3,9847422567871888,MANUTENCAO,PROBLEMA COM CONEXAO,2023-09-11,2023-09-23
543294446,22691278-7,8983314659116655,MANUTENCAO,PROBLEMA NA BATERIA,2025-07-31,2025-08-02
153588099,81373910-5,2797881914858078,SUPORTE,PROBLEMA NO LEITOR,2023-08-09,2023-08-10
317285825,21655092-8,2798552414060293,MANUTENCAO,OUTROS,2024-09-26,2024-09-27
792182004,38274202-8,9740233868608357,SUPORTE,PROBLEMA COM CONEXAO,2025-08-15,2025-08-16
681282315,87038322-6,2240654747695090,SUPORTE,PROBLEMA NA BATERIA,2025-08-02,2025-09-01
160353892,66175717-0,7360776336911289,MANUTENCAO,OUTROS,2023-07-07,2023-07-22
290042286,94658540-1,9967080897474859,SUPORTE,PROBLEMA COM TECLADO,2024-05-20,2024-05-23
248923627,75235952-7,3261117800681149,MANUTENCAO,PROBLEMA NO LEITOR,2026-01-03,2026-01-04
935960741,67190677-3,3218122764579389,SUPORTE,PROBLEMA COM TECLADO,2024-11-17,2024-11-20
355330334,36738390-1,3880273042763628,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-04,2025-11-08
172309757,35940199-5,4225358414384249,MANUTENCAO,MAQUINA NAO LIGA,2025-01-08,2025-01-09
215761857,44560377-1,5656976487849622,MANUTENCAO,PROBLEMA NA TELA,2023-01-13,2023-01-16
259762520,80767121-6,7158029090463766,MANUTENCAO,PROBLEMA COM TECLADO,2025-08-20,2025-08-24
579219648,28228398-0,8729758598831030,MANUTENCAO,PROBLEMA COM CONEXAO,2025-05-12,2025-05-14
495329206,68130665-3,3034778660324204,MANUTENCAO,PROBLEMA NA TELA,2025-11-21,2025-11-24
992241414,42747613-1,6409891039091203,SUPORTE,OUTROS,2025-04-03,2025-04-08
362564825,27646484-6,4265789635587745,MANUTENCAO,MAQUINA NAO LIGA,2025-05-30,2025-06-02
162909440,80915708-6,2707955151229462,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-27,2025-12-29
497322091,98689855-1,9490580778795654,MANUTENCAO,PROBLEMA NA BATERIA,2023-04-26,2023-04-29
214875160,94694682-3,6729466711684577,MANUTENCAO,PROBLEMA COM TECLADO,2023-10-26,2023-11-05
171527361,69211077-5,0263558243017646,MANUTENCAO,MAQUINA NAO LIGA,2024-09-14,2024-09-24
205839773,23900206-1,9286646491111096,SUPORTE,PROBLEMA COM CONEXAO,2026-01-03,2026-01-04
942861843,68932126-6,2237887058416806,MANUTENCAO,PROBLEMA NA BATERIA,2024-03-03,2024-03-12
682266837,77515432-6,2313799818100962,SUPORTE,PROBLEMA COM CONEXAO,2024-12-21,2024-12-23
224537745,52447141-7,6268040850954930,MANUTENCAO,PROBLEMA NA BATERIA,2025-10-03,2025-10-07
890084953,98217088-4,1061735631631297,SUPORTE,PROBLEMA NA TELA,2024-02-22,2024-02-28
288174547,58231212-4,7413075384185201,MANUTENCAO,PROBLEMA COM TECLADO,2025-09-13,2025-09-14
286170546,76591702-4,2929501437483093,MANUTENCAO,PROBLEMA COM CONEXAO,2023-01-12,2023-01-16
729721059,97244620-7,1849593103413164,MANUTENCAO,PROBLEMA NA BATERIA,2025-07-22,2025-07-30
697912814,47241745-7,1172264147569001,SUPORTE,PROBLEMA COM TECLADO,2025-04-16,2025-04-19
164508701,18472402-9,4290018513279724,MANUTENCAO,MAQUINA NAO LIGA,2024-08-14,2024-08-18
189078215,59014929-0,4234258323024102,SUPORTE,PROBLEMA COM TECLADO,2025-02-16,2025-02-22
910509767,37382160-5,4847385779739824,SUPORTE,PROBLEMA NA TELA,2025-10-29,2025-10-31
271907507,90599649-1,0320320742761707,SUPORTE,PROBLEMA NO LEITOR,2025-11-30,2025-12-03
618246248,38528929-9,8187692082832308,MANUTENCAO,PROBLEMA NO LEITOR,2025-10-06,2025-10-10
420430042,97244620-7,1849593103413164,SUPORTE,OUTROS,2025-11-22,2025-11-26
926051333,87926851-1,2237887058416806,MANUTENCAO,OUTROS,2025-12-07,2025-12-09
487813373,76547190-2,8472643933045969,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-12,2025-11-19
905105369,52196926-7,6841013282339218,SUPORTE,PROBLEMA COM CONEXAO,2022-04-09,2022-04-11
992457325,18470613-3,9771150629179265,MANUTENCAO,MAQUINA NAO LIGA,2024-07-29,2024-07-31
377114580,12747509-3,1432191430877972,MANUTENCAO,PROBLEMA COM CONEXAO,2023-01-08,2023-01-11
166028802,91795187-9,2171148656581898,SUPORTE,PROBLEMA COM TECLADO,2025-11-27,2025-12-03
191009706,43442775-0,4813004169105302,MANUTENCAO,PROBLEMA NA BATERIA,2025-01-20,2025-01-21
508275448,90142911-5,4225831323705895,MANUTENCAO,PROBLEMA COM TECLADO,2023-12-26,2023-12-28
396191344,17807790-3,2153926693706325,MANUTENCAO,MAQUINA NAO LIGA,2023-01-21,2023-01-22
672467827,31112142-6,5627298069901627,SUPORTE,PROBLEMA NO LEITOR,2025-11-01,2025-11-03
659149619,24728229-1,8488763802076123,SUPORTE,PROBLEMA NO LEITOR,2025-04-25,2025-04-26
496343997,37512732-9,6309007121024234,MANUTENCAO,PROBLEMA COM CONEXAO,2023-04-28,2023-05-01
789959102,30161306-5,0048964652809242,MANUTENCAO,MAQUINA NAO LIGA,2023-11-17,2023-11-18
975844203,98444496-2,7810480283541589,MANUTENCAO,PROBLEMA COM TECLADO,2024-03-22,2024-03-27
354311691,41557391-8,9062344565574313,SUPORTE,PROBLEMA COM TECLADO,2025-10-30,2025-11-05
143486888,88234526-3,5331060053131220,SUPORTE,MAQUINA NAO LIGA,2024-05-14,2024-05-15
469356349,92989654-8,2354940128974325,MANUTENCAO,PROBLEMA NA BATERIA,2024-06-24,2024-06-27
817083388,58284174-3,7204888680418693,SUPORTE,PROBLEMA NA TELA,2025-12-16,2025-12-23
967280062,85493715-5,6665602336165580,MANUTENCAO,PROBLEMA COM TECLADO,2024-10-19,2024-10-20
362553589,91838449-4,1665876036690967,MANUTENCAO,PROBLEMA NA TELA,2025-12-26,2026-01-05
856586019,48519429-2,2858258545513919,MANUTENCAO,PROBLEMA COM CONEXAO,2023-05-01,2023-05-05
308892523,97485015-9,4475631121380782,SUPORTE,MAQUINA NAO LIGA,2024-09-15,2024-09-17
259419054,33883836-4,0065120704961108,SUPORTE,PROBLEMA NA BATERIA,2023-07-08,2023-07-10
127698242,36380882-6,6815583938661331,SUPORTE,PROBLEMA COM CONEXAO,2025-05-31,2025-06-03
654311701,77976972-5,5744653255441181,SUPORTE,PROBLEMA NA BATERIA,2024-02-18,2024-02-21
191910433,32313209-7,6868111433064098,MANUTENCAO,PROBLEMA NO LEITOR,2025-01-07,2025-01-12
497010159,90599649-1,0320320742761707,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-18,2025-11-20
778373109,46749563-2,8694276748317306,MANUTENCAO,PROBLEMA NA BATERIA,2025-07-01,2025-07-03
656130108,58499748-0,9993621659143882,SUPORTE,PROBLEMA COM TECLADO,2021-11-20,2021-11-23
986906953,78606405-7,1090488660732644,MANUTENCAO,OUTROS,2024-04-07,2024-04-09
491354196,23439234-4,1218939127065076,SUPORTE,OUTROS,2025-11-02,2025-11-04
631083036,90655037-6,1114837537458438,SUPORTE,PROBLEMA NA BATERIA,2023-07-12,2023-07-18
827849536,54926188-5,9476511861564099,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-09,2025-06-10
542734633,70371130-8,0506306636050281,SUPORTE,OUTROS,2025-03-01,2025-03-04
178338146,73832068-0,5869507321464493,MANUTENCAO,MAQUINA NAO LIGA,2022-11-22,2022-11-27
229422560,89069644-6,6991329357538481,MANUTENCAO,PROBLEMA COM CONEXAO,2023-02-04,2023-02-11
297005442,91234500-4,3565418028825212,MANUTENCAO,PROBLEMA NO LEITOR,2025-11-17,2025-11-20
773339985,68269312-0,9629233095849825,MANUTENCAO,PROBLEMA COM CONEXAO,2025-04-29,2025-05-02
406515655,32888232-3,0604886932055340,MANUTENCAO,PROBLEMA NA TELA,2025-08-11,2025-08-12
215902989,25229580-8,9613674994657967,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-19,2025-10-21
664593461,12826793-1,1938733703424447,MANUTENCAO,OUTROS,2025-11-26,2025-12-02
125397843,47537455-1,9130981079649673,MANUTENCAO,PROBLEMA NA BATERIA,2025-11-16,2025-11-17
869221184,43942594-7,4864015577881788,MANUTENCAO,PROBLEMA COM TECLADO,2024-09-10,2024-09-11
591748813,88150568-4,4243753916928091,MANUTENCAO,PROBLEMA COM TECLADO,2023-10-02,2023-10-09
881464448,43713557-3,2060212886652683,MANUTENCAO,MAQUINA NAO LIGA,2026-01-02,2026-01-04
282646168,79007979-0,0828874587120753,MANUTENCAO,OUTROS,2021-10-03,2021-10-09
105253091,22131317-9,5048889921075224,MANUTENCAO,OUTROS,2024-12-28,2024-12-29
613729126,54888996-1,8195657285353399,MANUTENCAO,OUTROS,2025-12-24,2025-12-27
468129713,44438867-2,5462202123720550,SUPORTE,PROBLEMA COM CONEXAO,2024-09-10,2024-09-12
